city,temperature,timestamp
Tokyo,20.4,2025-06-19T13:58:33.475172
London,-9.7,2024-08-08T13:58:33.475176
Sydney,-9.9,2025-06-23T13:58:33.475179
Paris,-1.7,2025-05-12T13:58:33.475183
Sydney,-4.8,2025-07-06T13:58:33.475186
New York,-0.5,2024-10-12T13:58:33.475190
New York,-9.8,2024-08-18T13:58:33.475193
Sydney,17.1,2025-05-28T13:58:33.475197
Sydney,33.3,2025-03-20T13:58:33.475200
Tokyo,7.7,2025-04-26T13:58:33.475204
Tokyo,21.2,2025-07-17T13:58:33.475207
Sydney,27.8,2024-10-20T13:58:33.475210
New York,-4.2,2024-10-08T13:58:33.475214
New York,32.9,2024-12-18T13:58:33.475217
Sydney,-7.5,2024-11-22T13:58:33.475221
Tokyo,17.5,2024-12-04T13:58:33.475225
Tokyo,16.6,2025-07-09T13:58:33.475228
Paris,25.1,2024-12-25T13:58:33.475232
Tokyo,27.4,2025-07-19T13:58:33.475235
Tokyo,21.5,2025-05-13T13:58:33.475238
Sydney,12.2,2025-05-23T13:58:33.475242
Tokyo,1.6,2024-11-22T13:58:33.475245
Paris,0.7,2024-09-26T13:58:33.475249
New York,11.8,2024-12-10T13:58:33.475252
London,5.6,2024-08-14T13:58:33.475256
London,23.9,2025-06-01T13:58:33.475259
London,33.9,2024-08-04T13:58:33.475263
Sydney,2.2,2024-10-19T13:58:33.475266
Tokyo,8.9,2024-10-21T13:58:33.475270
London,14.3,2025-03-23T13:58:33.475273
Tokyo,17.8,2024-12-24T13:58:33.475277
Tokyo,0.5,2025-04-20T13:58:33.475280
Paris,16.0,2024-12-29T13:58:33.475284
New York,19.9,2025-06-21T13:58:33.475287
Paris,-8.1,2025-02-19T13:58:33.475290
London,8.6,2024-11-05T13:58:33.475294
New York,7.4,2025-03-17T13:58:33.475297
Sydney,-7.1,2024-10-31T13:58:33.475301
London,-0.5,2025-05-31T13:58:33.475304
Paris,-6.2,2024-08-29T13:58:33.475308
London,9.9,2025-01-22T13:58:33.475312
Paris,17.3,2024-07-27T13:58:33.475315
London,16.9,2024-08-05T13:58:33.475319
Paris,18.3,2025-01-15T13:58:33.475322
Sydney,-6.4,2025-07-15T13:58:33.475325
London,13.5,2025-05-17T13:58:33.475329
Tokyo,26.5,2025-06-28T13:58:33.475332
New York,3.3,2025-04-23T13:58:33.475336
Tokyo,21.2,2024-12-13T13:58:33.475339
Tokyo,8.1,2025-05-08T13:58:33.475342
Tokyo,31.1,2024-09-29T13:58:33.475346
London,16.2,2025-04-11T13:58:33.475349
New York,23.3,2024-10-15T13:58:33.475353
Sydney,22.3,2024-09-03T13:58:33.475356
London,25.9,2024-11-17T13:58:33.475360
Sydney,19.7,2025-02-11T13:58:33.475363
Tokyo,23.5,2024-10-01T13:58:33.475367
New York,-4.8,2025-07-11T13:58:33.475370
Sydney,14.4,2025-04-07T13:58:33.475373
New York,14.0,2025-04-26T13:58:33.475377
Sydney,13.8,2025-06-21T13:58:33.475380
Sydney,4.8,2025-01-02T13:58:33.475676
Tokyo,1.3,2024-11-13T13:58:33.475688
Paris,21.0,2025-01-27T13:58:33.475694
London,6.7,2025-04-19T13:58:33.475698
Paris,-8.4,2025-02-16T13:58:33.475702
Paris,8.6,2024-11-03T13:58:33.475706
New York,31.5,2024-08-12T13:58:33.475710
Sydney,11.5,2024-12-21T13:58:33.475714
Tokyo,7.7,2024-08-10T13:58:33.475718
New York,27.5,2025-05-15T13:58:33.475722
London,-3.7,2025-05-10T13:58:33.475726
Sydney,17.4,2025-02-07T13:58:33.475729
Sydney,3.6,2024-11-23T13:58:33.475733
Paris,15.8,2025-07-23T13:58:33.475736
London,-4.1,2025-01-30T13:58:33.475739
New York,31.0,2025-06-25T13:58:33.475743
Tokyo,9.2,2024-12-26T13:58:33.475746
Sydney,17.0,2025-07-14T13:58:33.475750
Paris,-3.3,2024-10-09T13:58:33.475754
New York,-4.9,2025-06-12T13:58:33.475757
New York,25.8,2024-12-31T13:58:33.475761
London,24.5,2025-05-13T13:58:33.475764
New York,30.2,2024-12-13T13:58:33.475768
New York,30.6,2025-01-30T13:58:33.475771
London,1.7,2025-01-10T13:58:33.475775
London,-3.1,2025-05-29T13:58:33.475779
Sydney,20.1,2024-12-26T13:58:33.475782
Tokyo,-9.8,2024-09-11T13:58:33.475786
Paris,13.0,2025-01-13T13:58:33.475789
Sydney,3.8,2025-02-22T13:58:33.475792
Tokyo,27.2,2025-07-20T13:58:33.475796
London,26.8,2024-10-21T13:58:33.475799
Tokyo,27.3,2025-04-18T13:58:33.475803
Tokyo,2.6,2025-05-09T13:58:33.475806
Sydney,27.8,2025-03-04T13:58:33.475810
Sydney,7.1,2024-08-10T13:58:33.475813
Tokyo,9.3,2024-12-28T13:58:33.475817
London,9.0,2025-05-27T13:58:33.475820
Paris,22.9,2024-09-26T13:58:33.475824
Tokyo,-4.9,2025-07-20T13:58:33.475827
Sydney,17.4,2024-11-27T13:58:33.475831
Paris,22.1,2025-06-16T13:58:33.475834
Sydney,4.3,2024-12-07T13:58:33.475838
Tokyo,33.0,2024-12-31T13:58:33.475841
London,12.0,2025-07-06T13:58:33.475844
Sydney,16.1,2025-07-06T13:58:33.475848
Tokyo,-2.5,2025-01-15T13:58:33.475851
Sydney,20.0,2025-07-22T13:58:33.475855
London,14.3,2025-02-04T13:58:33.475858
Sydney,-1.3,2024-09-03T13:58:33.475862
New York,4.0,2025-02-22T13:58:33.475865
Paris,17.3,2025-04-04T13:58:33.475869
London,24.9,2025-03-09T13:58:33.475872
London,2.0,2025-01-11T13:58:33.475876
Paris,21.4,2025-03-31T13:58:33.475879
Tokyo,-1.4,2025-06-13T13:58:33.475883
Paris,-2.5,2025-01-25T13:58:33.475886
London,-3.4,2024-10-12T13:58:33.475890
Tokyo,7.2,2024-12-05T13:58:33.475893
New York,29.8,2025-05-26T13:58:33.475896
Sydney,18.9,2025-04-12T13:58:33.475900
Paris,-3.4,2025-03-29T13:58:33.475903
New York,6.3,2025-06-07T13:58:33.475907
New York,5.1,2025-03-01T13:58:33.475910
Paris,15.7,2024-08-14T13:58:33.475914
New York,25.1,2025-05-17T13:58:33.475918
Sydney,-4.4,2025-07-03T13:58:33.475921
London,6.0,2024-09-11T13:58:33.475924
Sydney,11.9,2025-06-03T13:58:33.475928
Tokyo,1.8,2025-07-20T13:58:33.475931
New York,31.4,2025-04-25T13:58:33.475935
London,-3.7,2025-01-29T13:58:33.475938
London,-4.2,2025-01-27T13:58:33.475942
New York,34.0,2024-08-11T13:58:33.475945
Tokyo,0.8,2024-09-21T13:58:33.475949
London,-8.0,2024-08-03T13:58:33.475953
New York,17.8,2025-06-26T13:58:33.475956
London,-3.2,2025-05-11T13:58:33.475960
London,19.5,2025-01-29T13:58:33.475964
New York,20.8,2025-03-30T13:58:33.475967
Sydney,-0.1,2024-09-10T13:58:33.475971
London,-3.3,2025-01-09T13:58:33.475975
Tokyo,0.5,2024-10-26T13:58:33.475979
Tokyo,-8.0,2024-09-03T13:58:33.475982
Tokyo,29.1,2025-02-01T13:58:33.475986
Paris,4.0,2025-03-16T13:58:33.475989
Tokyo,31.9,2025-04-13T13:58:33.475993
Sydney,23.3,2025-06-13T13:58:33.475996
London,11.4,2025-05-14T13:58:33.475999
Tokyo,18.3,2025-02-02T13:58:33.476003
Paris,0.1,2024-11-12T13:58:33.476006
Sydney,4.8,2024-11-14T13:58:33.476010
Paris,-8.6,2024-12-24T13:58:33.476013
Sydney,-8.0,2025-06-21T13:58:33.476017
Tokyo,27.1,2024-09-01T13:58:33.476020
London,20.6,2025-02-08T13:58:33.476024
London,2.3,2025-01-02T13:58:33.476027
London,31.7,2025-02-16T13:58:33.476030
Tokyo,9.0,2024-12-12T13:58:33.476034
Paris,22.2,2025-07-06T13:58:33.476037
London,17.9,2024-11-16T13:58:33.476041
Tokyo,10.9,2025-06-01T13:58:33.476044
London,-0.6,2025-05-08T13:58:33.476048
Tokyo,-9.4,2025-05-14T13:58:33.476051
Sydney,7.0,2025-03-22T13:58:33.476055
New York,0.7,2024-10-30T13:58:33.476058
London,30.6,2024-08-08T13:58:33.476062
Tokyo,7.6,2025-03-06T13:58:33.476065
Paris,17.6,2025-04-27T13:58:33.476068
Tokyo,9.7,2024-12-28T13:58:33.476072
London,4.9,2024-12-08T13:58:33.476075
New York,10.3,2024-11-13T13:58:33.476079
London,13.5,2025-03-24T13:58:33.476082
London,7.0,2024-10-25T13:58:33.476085
Tokyo,19.7,2024-07-27T13:58:33.476089
Paris,-5.7,2025-06-29T13:58:33.476092
Paris,-2.2,2025-06-14T13:58:33.476096
New York,-0.1,2025-03-13T13:58:33.476099
London,-9.6,2025-04-10T13:58:33.476103
New York,-3.0,2025-05-01T13:58:33.476106
Paris,4.5,2024-10-21T13:58:33.476110
London,1.2,2024-08-05T13:58:33.476113
Sydney,5.0,2024-09-12T13:58:33.476116
London,33.3,2024-12-11T13:58:33.476120
Sydney,29.6,2025-03-20T13:58:33.476123
Paris,19.8,2024-12-10T13:58:33.476127
London,10.9,2025-06-25T13:58:33.476130
Paris,19.6,2025-04-26T13:58:33.476134
London,32.6,2025-02-23T13:58:33.476137
Paris,7.4,2024-09-03T13:58:33.476141
New York,5.7,2024-10-02T13:58:33.476144
Paris,30.6,2025-02-26T13:58:33.476148
London,1.7,2025-01-03T13:58:33.476151
Tokyo,-7.6,2025-05-28T13:58:33.476155
London,-7.3,2025-02-19T13:58:33.476158
Paris,8.2,2024-10-15T13:58:33.476162
Sydney,19.7,2024-10-30T13:58:33.476165
London,-7.1,2024-11-03T13:58:33.476168
Tokyo,1.4,2024-11-22T13:58:33.476172
Tokyo,8.7,2025-02-25T13:58:33.476175
New York,-1.0,2024-09-10T13:58:33.476179
Paris,27.9,2025-05-28T13:58:33.476182
London,30.2,2024-09-24T13:58:33.476185
Paris,3.0,2025-04-21T13:58:33.476189
London,31.1,2025-02-12T13:58:33.476192
Tokyo,-7.6,2025-05-13T13:58:33.476196
London,21.3,2024-11-28T13:58:33.476199
Tokyo,0.7,2025-03-31T13:58:33.476203
Sydney,-1.3,2024-11-09T13:58:33.476206
Paris,4.2,2025-06-29T13:58:33.476210
New York,-9.5,2024-10-25T13:58:33.476213
Paris,1.1,2024-09-30T13:58:33.476216
Paris,29.3,2025-07-01T13:58:33.476220
New York,-3.5,2025-07-13T13:58:33.476223
London,26.8,2025-03-06T13:58:33.476227
New York,1.2,2025-03-22T13:58:33.476230
Sydney,-9.9,2024-12-05T13:58:33.476233
New York,-7.2,2025-06-05T13:58:33.476237
New York,33.1,2025-02-23T13:58:33.476240
London,31.7,2025-02-13T13:58:33.476244
New York,34.0,2025-01-11T13:58:33.476247
New York,29.5,2025-06-21T13:58:33.476251
Sydney,20.3,2025-07-06T13:58:33.476254
Tokyo,29.5,2024-08-31T13:58:33.476258
London,-6.8,2024-12-21T13:58:33.476261
New York,20.8,2024-12-20T13:58:33.476264
Paris,13.3,2024-11-20T13:58:33.476268
New York,21.4,2025-04-07T13:58:33.476271
London,10.9,2024-09-10T13:58:33.476275
Tokyo,5.8,2024-11-23T13:58:33.476278
Sydney,8.8,2024-12-09T13:58:33.476282
Tokyo,27.4,2024-09-24T13:58:33.476285
Sydney,23.6,2025-05-03T13:58:33.476288
Tokyo,3.6,2025-05-30T13:58:33.476292
Tokyo,31.8,2025-05-15T13:58:33.476295
Sydney,27.7,2024-12-29T13:58:33.476299
London,29.5,2025-07-01T13:58:33.476303
New York,30.7,2025-07-01T13:58:33.476306
London,-7.3,2024-11-03T13:58:33.476309
New York,13.8,2025-01-10T13:58:33.476313
Paris,31.4,2025-03-03T13:58:33.476317
London,-6.8,2024-10-30T13:58:33.476320
New York,33.3,2025-04-13T13:58:33.476323
Tokyo,9.1,2024-11-18T13:58:33.476327
Sydney,32.7,2024-09-20T13:58:33.476330
Tokyo,33.3,2024-08-24T13:58:33.476334
London,19.4,2025-07-10T13:58:33.476337
Paris,23.2,2025-03-20T13:58:33.476341
Tokyo,20.9,2025-05-29T13:58:33.476344
Paris,12.3,2024-08-06T13:58:33.476348
Sydney,17.1,2024-09-04T13:58:33.476351
New York,27.9,2025-01-07T13:58:33.476355
Paris,27.5,2024-12-22T13:58:33.476358
Tokyo,0.2,2024-11-05T13:58:33.476362
New York,2.9,2025-02-04T13:58:33.476365
Tokyo,18.1,2025-04-14T13:58:33.476369
Paris,3.8,2024-12-01T13:58:33.476372
New York,30.9,2025-05-09T13:58:33.476376
New York,12.7,2025-01-14T13:58:33.476379
New York,4.5,2025-06-25T13:58:33.476383
Tokyo,31.5,2024-08-12T13:58:33.476386
New York,27.0,2024-11-26T13:58:33.476390
Tokyo,19.3,2025-02-16T13:58:33.476393
London,16.4,2024-09-01T13:58:33.476396
Tokyo,-4.1,2025-06-20T13:58:33.476400
Paris,5.4,2025-05-29T13:58:33.476404
London,29.9,2024-11-15T13:58:33.476407
Paris,9.4,2025-01-07T13:58:33.476701
Sydney,27.5,2025-04-30T13:58:33.476714
Sydney,13.1,2025-03-01T13:58:33.476720
New York,17.9,2025-01-14T13:58:33.476725
Sydney,27.6,2024-10-18T13:58:33.476729
London,8.2,2025-01-22T13:58:33.476733
London,18.0,2025-02-23T13:58:33.476737
New York,-7.6,2025-04-22T13:58:33.476740
Paris,19.3,2024-12-28T13:58:33.476744
Paris,33.5,2025-06-11T13:58:33.476748
Sydney,2.7,2025-01-25T13:58:33.476752
Tokyo,16.9,2025-04-30T13:58:33.476756
Paris,16.6,2024-11-18T13:58:33.476759
Sydney,12.9,2024-11-10T13:58:33.476763
Tokyo,18.8,2025-04-03T13:58:33.476766
London,9.1,2025-07-13T13:58:33.476770
New York,-3.9,2025-02-14T13:58:33.476773
Paris,-9.5,2024-10-15T13:58:33.476777
London,-5.3,2025-05-27T13:58:33.476781
Tokyo,-1.0,2025-01-26T13:58:33.476784
Tokyo,4.8,2024-10-09T13:58:33.476788
London,11.6,2025-02-18T13:58:33.476791
Sydney,-5.2,2025-01-26T13:58:33.476795
Paris,30.5,2025-04-28T13:58:33.476798
Sydney,14.9,2024-12-30T13:58:33.476802
Tokyo,11.1,2025-03-18T13:58:33.476805
Tokyo,-8.7,2025-01-15T13:58:33.476809
New York,-6.7,2025-03-05T13:58:33.476812
Tokyo,33.0,2024-09-23T13:58:33.476816
Sydney,0.6,2025-02-02T13:58:33.476819
Sydney,29.6,2024-10-09T13:58:33.476823
London,27.3,2025-05-05T13:58:33.476826
Paris,15.8,2024-09-07T13:58:33.476830
Paris,-5.6,2025-05-28T13:58:33.476833
London,25.1,2025-03-22T13:58:33.476837
Sydney,17.0,2025-03-06T13:58:33.476840
Paris,9.9,2024-12-23T13:58:33.476844
Paris,4.0,2024-12-23T13:58:33.476847
Tokyo,-8.5,2024-09-08T13:58:33.476851
Paris,10.8,2024-08-27T13:58:33.476855
New York,10.0,2025-01-27T13:58:33.476858
New York,29.4,2025-05-14T13:58:33.476862
Paris,5.6,2025-01-15T13:58:33.476865
Sydney,15.9,2024-08-22T13:58:33.476868
Paris,27.6,2024-11-15T13:58:33.476872
New York,20.1,2024-09-16T13:58:33.476875
London,14.3,2025-02-26T13:58:33.476879
Sydney,-8.4,2024-11-06T13:58:33.476882
Sydney,20.9,2024-12-18T13:58:33.476885
Sydney,31.8,2024-10-28T13:58:33.476889
London,16.6,2025-05-03T13:58:33.476892
Paris,2.0,2025-06-19T13:58:33.476896
Tokyo,2.5,2025-02-11T13:58:33.476899
London,24.6,2025-05-21T13:58:33.476903
Sydney,11.8,2024-07-31T13:58:33.476906
Paris,6.9,2024-11-18T13:58:33.476910
New York,-7.3,2025-05-25T13:58:33.476913
Tokyo,33.0,2025-06-21T13:58:33.476917
Tokyo,-5.5,2024-09-04T13:58:33.476920
Paris,4.5,2025-02-26T13:58:33.476923
Sydney,27.1,2024-09-15T13:58:33.476927
Tokyo,13.1,2025-04-12T13:58:33.476930
New York,5.8,2024-12-26T13:58:33.476934
Sydney,4.7,2024-08-29T13:58:33.476937
Tokyo,5.3,2025-06-21T13:58:33.476941
London,17.9,2025-05-28T13:58:33.476944
Sydney,31.9,2025-07-11T13:58:33.476948
Tokyo,7.8,2025-06-06T13:58:33.476951
Paris,9.6,2024-08-23T13:58:33.476955
Sydney,20.9,2025-07-25T13:58:33.476958
Sydney,19.3,2024-11-25T13:58:33.476961
Tokyo,19.3,2025-06-06T13:58:33.476965
Paris,12.1,2024-09-09T13:58:33.476968
Sydney,32.9,2025-05-08T13:58:33.476972
Tokyo,3.4,2025-02-02T13:58:33.476975
New York,17.0,2025-07-18T13:58:33.476979
New York,3.2,2025-02-11T13:58:33.476982
Sydney,6.0,2025-02-04T13:58:33.476986
New York,32.0,2024-11-08T13:58:33.476989
London,32.5,2024-11-05T13:58:33.476993
Tokyo,19.2,2024-08-24T13:58:33.476996
London,30.1,2025-04-18T13:58:33.477000
Sydney,24.0,2024-08-27T13:58:33.477003
Sydney,13.9,2024-08-29T13:58:33.477007
New York,29.9,2025-05-08T13:58:33.477010
Paris,-0.8,2025-05-12T13:58:33.477014
Tokyo,-5.3,2024-09-22T13:58:33.477017
Tokyo,30.8,2024-12-12T13:58:33.477021
Sydney,-8.2,2025-06-27T13:58:33.477024
London,-3.4,2025-06-08T13:58:33.477027
London,16.9,2024-09-19T13:58:33.477031
London,-9.0,2024-11-13T13:58:33.477034
New York,19.3,2025-03-06T13:58:33.477038
New York,20.0,2025-01-26T13:58:33.477041
New York,20.8,2025-02-18T13:58:33.477045
Tokyo,-4.5,2025-03-28T13:58:33.477048
Paris,24.8,2024-12-12T13:58:33.477052
Paris,-5.2,2024-10-09T13:58:33.477055
London,21.9,2025-05-17T13:58:33.477058
New York,21.7,2024-11-10T13:58:33.477062
London,29.0,2024-10-07T13:58:33.477065
Paris,-7.1,2024-11-12T13:58:33.477069
Tokyo,15.5,2025-03-28T13:58:33.477072
Tokyo,-8.2,2025-05-25T13:58:33.477076
Tokyo,23.0,2024-11-26T13:58:33.477079
Tokyo,-8.9,2024-11-22T13:58:33.477082
London,5.4,2024-12-23T13:58:33.477086
Tokyo,-0.5,2024-08-15T13:58:33.477089
Sydney,11.3,2025-04-01T13:58:33.477093
Tokyo,-0.9,2024-08-30T13:58:33.477097
Paris,20.1,2024-08-25T13:58:33.477100
London,-7.6,2024-12-25T13:58:33.477104
New York,27.1,2024-11-16T13:58:33.477107
Paris,-6.0,2025-01-31T13:58:33.477111
Paris,32.9,2024-11-07T13:58:33.477114
Sydney,3.3,2024-08-27T13:58:33.477118
Paris,33.0,2024-12-19T13:58:33.477121
Paris,6.8,2025-03-31T13:58:33.477124
Sydney,-7.2,2025-07-22T13:58:33.477127
New York,20.4,2025-02-10T13:58:33.477131
Sydney,12.0,2025-02-10T13:58:33.477134
Sydney,25.9,2025-06-15T13:58:33.477138
London,1.7,2025-01-08T13:58:33.477141
New York,1.6,2025-01-07T13:58:33.477144
New York,33.5,2025-07-11T13:58:33.477148
New York,17.6,2025-03-08T13:58:33.477151
Tokyo,14.7,2024-11-08T13:58:33.477155
New York,11.2,2025-06-16T13:58:33.477159
Tokyo,21.7,2025-04-15T13:58:33.477162
London,6.7,2024-12-11T13:58:33.477166
London,-3.9,2024-08-06T13:58:33.477169
Tokyo,16.9,2025-02-01T13:58:33.477173
Sydney,22.8,2024-12-10T13:58:33.477176
Sydney,25.1,2024-08-02T13:58:33.477179
London,13.7,2024-08-13T13:58:33.477183
Tokyo,-6.6,2024-10-02T13:58:33.477186
New York,3.1,2025-04-07T13:58:33.477190
Tokyo,9.1,2025-05-24T13:58:33.477193
Sydney,28.1,2025-01-27T13:58:33.477196
Tokyo,18.5,2025-03-11T13:58:33.477200
New York,26.6,2025-02-22T13:58:33.477203
London,-3.0,2024-10-20T13:58:33.477207
Paris,12.8,2025-07-15T13:58:33.477210
London,-4.4,2024-10-21T13:58:33.477214
Tokyo,-1.2,2024-12-02T13:58:33.477217
New York,20.9,2025-03-16T13:58:33.477220
New York,32.1,2025-06-11T13:58:33.477224
Sydney,2.3,2025-06-05T13:58:33.477227
New York,4.2,2025-01-16T13:58:33.477231
New York,30.7,2025-01-28T13:58:33.477234
Sydney,11.6,2024-08-25T13:58:33.477238
New York,11.7,2025-01-06T13:58:33.477241
Tokyo,16.1,2024-12-03T13:58:33.477245
New York,-9.5,2025-07-11T13:58:33.477248
Paris,2.1,2024-10-08T13:58:33.477252
Paris,5.9,2024-08-12T13:58:33.477255
London,-1.9,2025-02-17T13:58:33.477259
London,-1.7,2025-01-09T13:58:33.477262
Sydney,21.2,2025-01-24T13:58:33.477266
London,19.9,2024-12-10T13:58:33.477269
Tokyo,15.4,2024-11-06T13:58:33.477273
London,6.3,2024-10-13T13:58:33.477276
London,19.7,2024-09-26T13:58:33.477280
Tokyo,23.6,2025-06-10T13:58:33.477283
London,-2.1,2024-10-15T13:58:33.477286
Sydney,0.6,2024-08-31T13:58:33.477290
Tokyo,23.7,2025-04-27T13:58:33.477293
London,25.3,2024-09-02T13:58:33.477297
New York,13.0,2025-06-17T13:58:33.477300
New York,11.5,2024-08-31T13:58:33.477303
London,8.9,2024-09-14T13:58:33.477307
London,29.2,2025-04-29T13:58:33.477311
Tokyo,1.4,2025-04-04T13:58:33.477314
Tokyo,-5.2,2024-08-20T13:58:33.477318
Sydney,14.6,2025-06-12T13:58:33.477321
Paris,9.0,2024-10-31T13:58:33.477325
New York,18.6,2025-07-03T13:58:33.477328
Paris,17.3,2025-07-08T13:58:33.477331
Paris,2.4,2025-07-06T13:58:33.477335
Sydney,27.9,2025-02-03T13:58:33.477338
London,-9.0,2024-10-11T13:58:33.477342
Tokyo,13.0,2024-11-20T13:58:33.477345
Sydney,3.3,2025-02-17T13:58:33.477349
Sydney,-8.3,2025-07-04T13:58:33.477352
Paris,-3.9,2025-07-21T13:58:33.477355
Sydney,17.4,2025-05-09T13:58:33.477359
New York,19.1,2024-12-01T13:58:33.477363
New York,13.5,2024-10-12T13:58:33.477366
Sydney,13.6,2024-11-24T13:58:33.477369
New York,22.6,2025-06-17T13:58:33.477373
Sydney,-2.0,2025-06-15T13:58:33.477376
Tokyo,2.0,2025-01-31T13:58:33.477380
London,10.0,2024-07-28T13:58:33.477383
Tokyo,33.6,2024-10-22T13:58:33.477386
Sydney,0.6,2025-03-01T13:58:33.477390
New York,34.9,2024-10-11T13:58:33.477393
New York,23.7,2024-12-09T13:58:33.477397
Paris,9.7,2025-05-16T13:58:33.477400
Sydney,33.7,2025-02-14T13:58:33.477403
Sydney,19.1,2025-03-23T13:58:33.477408
Sydney,10.3,2025-03-31T13:58:33.477411
Paris,22.6,2025-04-23T13:58:33.477415
London,9.8,2024-10-01T13:58:33.477418
Paris,23.0,2025-01-03T13:58:33.477422
Paris,5.7,2024-10-14T13:58:33.477425
Tokyo,-9.9,2025-04-23T13:58:33.477429
New York,-9.5,2025-05-01T13:58:33.477755
New York,1.0,2024-10-21T13:58:33.477768
Tokyo,34.9,2024-12-28T13:58:33.477775
New York,19.9,2024-10-30T13:58:33.477779
Sydney,24.2,2024-10-11T13:58:33.477783
London,30.5,2024-10-16T13:58:33.477787
London,8.7,2025-02-07T13:58:33.477791
Paris,15.6,2025-01-31T13:58:33.477794
London,-6.9,2025-07-01T13:58:33.477798
Paris,17.1,2025-04-19T13:58:33.477802
Sydney,16.8,2024-10-22T13:58:33.477806
Tokyo,15.4,2025-07-13T13:58:33.477809
London,32.9,2025-05-20T13:58:33.477812
Paris,20.5,2024-10-22T13:58:33.477816
London,18.6,2024-12-08T13:58:33.477820
Sydney,13.4,2024-08-16T13:58:33.477823
London,29.9,2024-08-15T13:58:33.477827
London,24.8,2024-08-14T13:58:33.477831
Paris,20.7,2025-03-03T13:58:33.477834
Sydney,-1.9,2024-10-31T13:58:33.477838
Sydney,22.6,2025-06-30T13:58:33.477841
Sydney,3.7,2024-09-15T13:58:33.477845
Paris,30.4,2024-11-27T13:58:33.477848
Sydney,-0.2,2024-11-29T13:58:33.477852
New York,30.6,2024-11-29T13:58:33.477856
Tokyo,8.5,2025-07-13T13:58:33.477859
Paris,6.2,2024-09-13T13:58:33.477863
New York,3.8,2024-10-25T13:58:33.477866
Sydney,31.3,2025-01-14T13:58:33.477870
New York,-7.5,2025-01-17T13:58:33.477873
Tokyo,-6.0,2025-05-07T13:58:33.477877
Tokyo,20.4,2025-01-22T13:58:33.477880
New York,4.0,2025-07-04T13:58:33.477884
New York,-2.7,2025-06-14T13:58:33.477887
Tokyo,-5.0,2025-03-04T13:58:33.477891
New York,-0.3,2025-05-02T13:58:33.477894
New York,6.9,2025-05-07T13:58:33.477898
Paris,3.3,2025-01-02T13:58:33.477901
New York,19.2,2025-03-02T13:58:33.477905
London,6.7,2025-05-19T13:58:33.477908
Paris,7.5,2025-04-01T13:58:33.477912
Sydney,15.6,2025-03-29T13:58:33.477915
Sydney,-2.4,2025-01-15T13:58:33.477919
Sydney,0.6,2024-09-22T13:58:33.477922
Paris,21.5,2025-04-28T13:58:33.477926
Paris,-7.7,2024-11-16T13:58:33.477930
Paris,33.2,2025-04-29T13:58:33.477934
Sydney,20.7,2024-11-06T13:58:33.477937
Sydney,33.4,2025-01-15T13:58:33.477941
Paris,16.5,2025-04-25T13:58:33.477944
Tokyo,10.6,2025-04-21T13:58:33.477948
New York,28.0,2024-11-04T13:58:33.477951
London,11.6,2024-11-25T13:58:33.477954
Paris,14.7,2024-11-13T13:58:33.477958
New York,-1.5,2025-06-25T13:58:33.477962
Paris,18.8,2025-07-15T13:58:33.477965
Tokyo,-9.2,2025-01-25T13:58:33.477969
Tokyo,6.4,2025-05-25T13:58:33.477972
New York,12.9,2024-11-25T13:58:33.477975
Paris,11.3,2025-07-08T13:58:33.477979
London,27.9,2025-06-26T13:58:33.477982
Tokyo,1.9,2025-05-27T13:58:33.477986
Tokyo,18.1,2024-12-29T13:58:33.477989
New York,3.9,2025-05-13T13:58:33.477993
Sydney,-0.0,2024-08-17T13:58:33.477996
Tokyo,14.1,2025-04-13T13:58:33.478000
London,31.6,2024-09-26T13:58:33.478004
Tokyo,-8.8,2025-06-01T13:58:33.478007
London,13.5,2025-06-11T13:58:33.478011
Sydney,16.0,2025-02-16T13:58:33.478015
London,-4.1,2025-03-12T13:58:33.478018
Tokyo,-9.1,2025-04-21T13:58:33.478021
London,33.9,2025-06-16T13:58:33.478025
New York,-7.4,2025-03-20T13:58:33.478028
Tokyo,-0.8,2024-08-16T13:58:33.478031
Tokyo,23.2,2025-05-02T13:58:33.478035
London,7.5,2024-11-13T13:58:33.478038
Sydney,15.3,2024-08-19T13:58:33.478042
New York,0.8,2024-11-21T13:58:33.478046
Paris,13.3,2025-02-23T13:58:33.478049
New York,11.7,2025-01-09T13:58:33.478053
London,-9.6,2024-10-31T13:58:33.478056
Sydney,-7.1,2025-02-24T13:58:33.478059
Paris,23.2,2024-10-05T13:58:33.478063
Sydney,-0.4,2025-03-20T13:58:33.478066
Tokyo,20.1,2025-03-28T13:58:33.478070
Tokyo,20.6,2024-07-27T13:58:33.478073
London,9.8,2025-05-22T13:58:33.478077
Paris,21.6,2024-08-23T13:58:33.478080
New York,17.0,2024-08-31T13:58:33.478084
Tokyo,-5.3,2025-06-23T13:58:33.478087
New York,-5.2,2025-04-02T13:58:33.478090
Tokyo,-7.5,2025-06-23T13:58:33.478094
Sydney,-7.5,2025-05-01T13:58:33.478098
Sydney,7.9,2025-06-12T13:58:33.478101
Paris,-4.5,2025-02-06T13:58:33.478104
New York,31.6,2025-02-24T13:58:33.478108
Tokyo,22.8,2024-07-28T13:58:33.478111
Sydney,17.1,2025-03-20T13:58:33.478115
London,13.7,2025-03-19T13:58:33.478118
Sydney,26.4,2025-07-07T13:58:33.478122
London,16.1,2025-05-28T13:58:33.478125
